mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title
0.2,"8km NNE of Banning, CA",1652264080570,1652394707784,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37416604,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37416604&format=geojson,,,,,reviewed,0,1,ci,37416604,",ci37416604,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.1626,0.16,232.0,ml,earthquake,"M 0.2 - 8km NNE of Banning, CA"
0.54,"8km W of Palomar Observatory, CA",1652264056540,1652288311545,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256112,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256112&format=geojson,,,,,reviewed,0,4,ci,40256112,",ci40256112,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",20.0,0.07339,0.12,51.0,ml,earthquake,"M 0.5 - 8km W of Palomar Observatory, CA"
2.3,"7 km ENE of P?hala, Hawaii",1652264012690,1652264342270,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73009282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73009282&format=geojson,,,,,automatic,0,81,hv,73009282,",hv73009282,",",hv,",",origin,phase-data,",40.0,,0.119999997,139.0,ml,earthquake,"M 2.3 - 7 km ENE of P?hala, Hawaii"
-0.5,"21 km W of Dutch Harbor, Alaska",1652263804670,1652331700040,,https://earthquake.usgs.gov/earthquakes/eventpage/av91058198,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91058198&format=geojson,,,,,reviewed,0,0,av,91058198,",av91058198,",",av,",",origin,phase-data,",5.0,,0.17,163.0,ml,earthquake,"M -0.5 - 21 km W of Dutch Harbor, Alaska"
0.21,"65 km NE of Nikolski, Alaska",1652263682010,1652330745120,,https://earthquake.usgs.gov/earthquakes/eventpage/av91058188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91058188&format=geojson,,,,,reviewed,0,1,av,91058188,",av91058188,",",av,",",origin,phase-data,",5.0,,0.2,311.0,ml,earthquake,"M 0.2 - 65 km NE of Nikolski, Alaska"
1.4,"13 km ENE of Willow, Alaska",1652263576077,1652264298787,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02260te49u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02260te49u&format=geojson,,,,,automatic,0,30,ak,02260te49u,",ak02260te49u,",",ak,",",origin,phase-data,",,,0.29,,ml,earthquake,"M 1.4 - 13 km ENE of Willow, Alaska"
4.4,"106 km NE of Kimbe, Papua New Guinea",1652263401848,1652266644040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h8k5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h8k5&format=geojson,,,,,reviewed,0,298,us,7000h8k5,",us7000h8k5,",",us,",",origin,phase-data,",,1.486,0.37,56.0,mb,earthquake,"M 4.4 - 106 km NE of Kimbe, Papua New Guinea"
3.98,"77 km NE of Cruz Bay, U.S. Virgin Islands",1652263091250,1652267853040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022131002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022131002&format=geojson,,,,,reviewed,0,244,pr,2022131002,",us7000h8ke,pr2022131002,",",us,pr,",",origin,phase-data,",16.0,1.1373,0.28,337.0,md,earthquake,"M 4.0 - 77 km NE of Cruz Bay, U.S. Virgin Islands"
2.38,"25 km SSE of Naalehu, Hawaii",1652262557560,1652839828770,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73009267,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73009267&format=geojson,,,,,reviewed,0,87,hv,73009267,",hv73009267,",",hv,",",origin,phase-data,",42.0,,0.13,271.0,md,earthquake,"M 2.4 - 25 km SSE of Naalehu, Hawaii"
-0.45,"66 km NE of Nikolski, Alaska",1652262410150,1652321192400,,https://earthquake.usgs.gov/earthquakes/eventpage/av91058183,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91058183&format=geojson,,,,,reviewed,0,0,av,91058183,",av91058183,",",av,",",origin,phase-data,",5.0,,0.1,290.0,ml,earthquake,"M -0.5 - 66 km NE of Nikolski, Alaska"
0.3,Southern Alaska,1652262265900,1652320846150,,https://earthquake.usgs.gov/earthquakes/eventpage/av91058178,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91058178&format=geojson,,,,,reviewed,0,1,av,91058178,",av91058178,",",av,",",origin,phase-data,",4.0,,0.07,327.0,ml,earthquake,M 0.3 - Southern Alaska
4.1,"37 km SSE of Jurm, Afghanistan",1652262192724,1652265664040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h8k0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h8k0&format=geojson,,,,,reviewed,0,259,us,7000h8k0,",us7000h8k0,",",us,",",origin,phase-data,",,0.663,0.84,97.0,mb,earthquake,"M 4.1 - 37 km SSE of Jurm, Afghanistan"
0.1,"13 km NNW of Chilcoot-Vinton, California",1652262170604,1652323090752,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838747,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838747&format=geojson,,,,,reviewed,0,0,nn,00838747,",nn00838747,",",nn,",",origin,phase-data,",4.0,0.137,0.0608,196.47,ml,earthquake,"M 0.1 - 13 km NNW of Chilcoot-Vinton, California"
0.66,"20km ESE of Anza, CA",1652262121840,1652287955625,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256104,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256104&format=geojson,,,,,reviewed,0,7,ci,40256104,",ci40256104,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",24.0,0.05628,0.11,77.0,ml,earthquake,"M 0.7 - 20km ESE of Anza, CA"
1.75999999,"9 km E of P?hala, Hawaii",1652261442520,1652261633670,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73009257,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73009257&format=geojson,,,,,automatic,0,48,hv,73009257,",hv73009257,",",hv,",",origin,phase-data,",37.0,,0.140000001,167.0,md,earthquake,"M 1.8 - 9 km E of P?hala, Hawaii"
2.05999994,"5 km ESE of P?hala, Hawaii",1652261198180,1652261396790,,https://earthquake.usgs.gov/earthquakes/eventpage/hv73009252,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv73009252&format=geojson,,,,,automatic,0,65,hv,73009252,",hv73009252,",",hv,",",origin,phase-data,",33.0,,0.119999997,168.0,md,earthquake,"M 2.1 - 5 km ESE of P?hala, Hawaii"
2.27,"2 km SE of Maria Antonia, Puerto Rico",1652261191710,1652265339030,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71348408,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71348408&format=geojson,,,,,reviewed,0,79,pr,71348408,",pr71348408,",",pr,",",origin,phase-data,",8.0,,0.14,204.0,md,earthquake,"M 2.3 - 2 km SE of Maria Antonia, Puerto Rico"
0.66,"1km NW of The Geysers, CA",1652260771540,1652262082798,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732101,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732101&format=geojson,,,,,automatic,0,7,nc,73732101,",nc73732101,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.01258,0.13,65.0,md,earthquake,"M 0.7 - 1km NW of The Geysers, CA"
4.2,"224 km E of Levuka, Fiji",1652260737633,1652262261040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h8jt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h8jt&format=geojson,,,,,reviewed,0,271,us,7000h8jt,",us7000h8jt,",",us,",",origin,phase-data,",,3.229,0.62,121.0,mb,earthquake,"M 4.2 - 224 km E of Levuka, Fiji"
0.76,"3km SW of Anderson Springs, CA",1652260387590,1652268795477,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732096,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732096&format=geojson,,,,,automatic,0,9,nc,73732096,",nc73732096,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.008389,0.03,121.0,md,earthquake,"M 0.8 - 3km SW of Anderson Springs, CA"
0.6,"32 km N of Four Mile Road, Alaska",1652259867781,1652260048454,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02260ssa56,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02260ssa56&format=geojson,,,,,automatic,0,6,ak,02260ssa56,",ak02260ssa56,",",ak,",",origin,phase-data,",,,0.29,,ml,earthquake,"M 0.6 - 32 km N of Four Mile Road, Alaska"
1.96,"2km ENE of Pinnacles, CA",1652259636140,1652915710836,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732091,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732091&format=geojson,3.0,2.2,,,reviewed,0,60,nc,73732091,",nc73732091,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",42.0,0.01575,0.06,82.0,md,earthquake,"M 2.0 - 2km ENE of Pinnacles, CA"
0.95,"20km ESE of Anza, CA",1652258522920,1652274611750,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256096,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256096&format=geojson,,,,,reviewed,0,14,ci,40256096,",ci40256096,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",29.0,0.0876,0.15,66.0,ml,earthquake,"M 1.0 - 20km ESE of Anza, CA"
2.2,"6 km ENE of La Parguera, Puerto Rico",1652258133940,1652258762280,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71348403,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71348403&format=geojson,,,,,reviewed,0,74,pr,71348403,",pr71348403,",",pr,",",origin,phase-data,",11.0,,0.22,157.0,md,earthquake,"M 2.2 - 6 km ENE of La Parguera, Puerto Rico"
0.57,"3km SSW of Palomar Observatory, CA",1652258018380,1652293669472,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256088,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256088&format=geojson,,,,,reviewed,0,5,ci,40256088,",ci40256088,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",38.0,0.02898,0.15,38.0,ml,earthquake,"M 0.6 - 3km SSW of Palomar Observatory, CA"
-0.05,"2km NNW of The Geysers, CA",1652257838580,1652745254905,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732086,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732086&format=geojson,,,,,reviewed,0,0,nc,73732086,",nc73732086,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.009418,0.13,71.0,md,earthquake,"M -0.1 - 2km NNW of The Geysers, CA"
-0.6,"66 km NE of Nikolski, Alaska",1652257479170,1652320654480,,https://earthquake.usgs.gov/earthquakes/eventpage/av91058173,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=av91058173&format=geojson,,,,,reviewed,0,0,av,91058173,",av91058173,",",av,",",origin,phase-data,",5.0,,0.26,288.0,ml,earthquake,"M -0.6 - 66 km NE of Nikolski, Alaska"
0.9,California-Nevada border region,1652257307057,1652257588827,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838716,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838716&format=geojson,,,,,automatic,0,12,nn,00838716,",nn00838716,",",nn,",",origin,phase-data,",9.0,0.481,0.1276,146.62,ml,earthquake,M 0.9 - California-Nevada border region
0.36,"6km WNW of Cobb, CA",1652257306720,1652264715076,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732081,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732081&format=geojson,,,,,automatic,0,2,nc,73732081,",nc73732081,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.001358,0.01,156.0,md,earthquake,"M 0.4 - 6km WNW of Cobb, CA"
0.67,"6km W of Cobb, CA",1652256940950,1652263163909,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732076,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732076&format=geojson,,,,,automatic,0,7,nc,73732076,",nc73732076,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.01111,0.02,70.0,md,earthquake,"M 0.7 - 6km W of Cobb, CA"
1.5,"58 km W of Cohoe, Alaska",1652256456566,1652256622758,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02260s7id4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02260s7id4&format=geojson,,,,,automatic,0,35,ak,02260s7id4,",ak02260s7id4,",",ak,",",origin,phase-data,",,,0.6,,ml,earthquake,"M 1.5 - 58 km W of Cohoe, Alaska"
1.1,"31 km SE of Mina, Nevada",1652256138335,1652256388949,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838715,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838715&format=geojson,,,,,automatic,0,19,nn,00838715,",nn00838715,",",nn,",",origin,phase-data,",9.0,0.076,0.4392,177.52,ml,earthquake,"M 1.1 - 31 km SE of Mina, Nevada"
1.5,"32 km SE of Mina, Nevada",1652255593669,1652255819572,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838713,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838713&format=geojson,,,,,automatic,0,35,nn,00838713,",nn00838713,",",nn,",",origin,phase-data,",13.0,0.084,0.1703,175.4,ml,earthquake,"M 1.5 - 32 km SE of Mina, Nevada"
2.1,"24 km SW of Trapper Creek, Alaska",1652255407574,1652255913504,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02260rv8ci,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02260rv8ci&format=geojson,,,,,automatic,0,68,ak,02260rv8ci,",ak02260rv8ci,",",ak,",",origin,phase-data,",,,0.67,,ml,earthquake,"M 2.1 - 24 km SW of Trapper Creek, Alaska"
0.64,"20km ESE of Anza, CA",1652255165860,1652292783134,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256080,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256080&format=geojson,,,,,reviewed,0,6,ci,40256080,",ci40256080,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",32.0,0.05234,0.15,65.0,ml,earthquake,"M 0.6 - 20km ESE of Anza, CA"
0.72,"10km WNW of The Geysers, CA",1652254848420,1652261595753,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732071,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732071&format=geojson,,,,,automatic,0,8,nc,73732071,",nc73732071,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",23.0,0.005372,0.02,71.0,md,earthquake,"M 0.7 - 10km WNW of The Geysers, CA"
1.12,"4km NE of Fremont, CA",1652254680140,1652914210690,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732066,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732066&format=geojson,,,,,reviewed,0,19,nc,73732066,",nc73732066,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",25.0,0.007307,0.05,56.0,md,earthquake,"M 1.1 - 4km NE of Fremont, CA"
0.3,"23 km N of Sutcliffe, Nevada",1652254301413,1652323088602,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838746,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838746&format=geojson,,,,,reviewed,0,1,nn,00838746,",nn00838746,",",nn,",",origin,phase-data,",3.0,0.079,0.0027,242.77,ml,earthquake,"M 0.3 - 23 km N of Sutcliffe, Nevada"
2.57,"19km ESE of Anza, CA",1652253919250,1652337163090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256064,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256064&format=geojson,4.0,2.7,,,reviewed,0,103,ci,40256064,",ci40256064,us7000h8j6,",",ci,us,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",105.0,0.06622,0.21,26.0,ml,earthquake,"M 2.6 - 19km ESE of Anza, CA"
3.8,"18 km WNW of San Isidro, Costa Rica",1652253768066,1652301823796,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000h8j5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000h8j5&format=geojson,0.0,1.0,,,reviewed,0,222,us,7000h8j5,",us7000h8j5,",",us,",",dyfi,origin,phase-data,",,1.315,1.04,190.0,ml,earthquake,"M 3.8 - 18 km WNW of San Isidro, Costa Rica"
1.5,"13 km NE of Susitna North, Alaska",1652253500942,1652253653464,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02260roefq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02260roefq&format=geojson,,,,,automatic,0,35,ak,02260roefq,",ak02260roefq,",",ak,",",origin,phase-data,",,,0.52,,ml,earthquake,"M 1.5 - 13 km NE of Susitna North, Alaska"
0.09,"12km WNW of Anza, CA",1652253367410,1652290222091,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37416612,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37416612&format=geojson,,,,,reviewed,0,0,ci,37416612,",ci37416612,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.03791,0.08,118.0,ml,earthquake,"M 0.1 - 12km WNW of Anza, CA"
0.8,"13km NNE of Borrego Springs, CA",1652253344210,1652289918985,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256056&format=geojson,,,,,reviewed,0,10,ci,40256056,",ci40256056,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",42.0,0.01167,0.2,69.0,ml,earthquake,"M 0.8 - 13km NNE of Borrego Springs, CA"
3.73,"15 km SE of Esperanza, Puerto Rico",1652253154800,1652334293040,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022131001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022131001&format=geojson,1.0,2.0,,,reviewed,0,214,pr,2022131001,",pr2022131001,us7000h8j2,",",pr,us,",",dyfi,origin,phase-data,",23.0,0.207,0.34,250.0,md,earthquake,"M 3.7 - 15 km SE of Esperanza, Puerto Rico"
2.76,"14km NW of Lee Vining, CA",1652252846560,1652334092040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732056&format=geojson,2.0,3.1,,,reviewed,0,118,nc,73732056,",nc73732056,nn00838710,us7000h8j1,",",nc,nn,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",57.0,0.2176,0.14,70.0,md,earthquake,"M 2.8 - 14km NW of Lee Vining, CA"
0.85,"8km NW of The Geysers, CA",1652252557430,1652256375213,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732051,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732051&format=geojson,,,,,automatic,0,11,nc,73732051,",nc73732051,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.009566,0.03,87.0,md,earthquake,"M 0.9 - 8km NW of The Geysers, CA"
0.77,"10km WSW of Aguanga, CA",1652252045180,1652288602471,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256040,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256040&format=geojson,,,,,reviewed,0,9,ci,40256040,",ci40256040,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",47.0,0.05825,0.19,29.0,ml,earthquake,"M 0.8 - 10km WSW of Aguanga, CA"
1.13,"4km ENE of Round Valley, CA",1652251782470,1652760731918,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73732046,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73732046&format=geojson,,,,,reviewed,0,20,nc,73732046,",nc73732046,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.07501,0.03,87.0,md,earthquake,"M 1.1 - 4km ENE of Round Valley, CA"
2.58,"20 km SSE of Guánica, Puerto Rico",1652251603740,1652253282300,,https://earthquake.usgs.gov/earthquakes/eventpage/pr71348378,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr71348378&format=geojson,,,,,reviewed,0,102,pr,71348378,",pr71348378,",",pr,",",origin,phase-data,",4.0,,0.22,301.0,md,earthquake,"M 2.6 - 20 km SSE of Guánica, Puerto Rico"
3.83,"26 km ESE of Boca de Yuma, Dominican Republic",1652251123910,1652252845955,,https://earthquake.usgs.gov/earthquakes/eventpage/pr2022131000,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2022131000&format=geojson,,,,,reviewed,0,226,pr,2022131000,",pr2022131000,",",pr,",",origin,phase-data,",17.0,0.2125,0.13,152.0,md,earthquake,"M 3.8 - 26 km ESE of Boca de Yuma, Dominican Republic"
1.5,"2 km ESE of Big Lake, Alaska",1652250460973,1652251570623,,https://earthquake.usgs.gov/earthquakes/eventpage/ak02260r4xtd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak02260r4xtd&format=geojson,,,,,automatic,0,35,ak,02260r4xtd,",ak02260r4xtd,",",ak,",",origin,phase-data,",,,0.77,,ml,earthquake,"M 1.5 - 2 km ESE of Big Lake, Alaska"
1.56,"29km SE of Johannesburg, CA",1652250436720,1652287774182,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256032&format=geojson,,,,,reviewed,0,37,ci,40256032,",ci40256032,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",29.0,0.2031,0.15,84.0,ml,earthquake,"M 1.6 - 29km SE of Johannesburg, CA"
0.84,"8km N of Cabazon, CA",1652250172280,1652284908809,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40256024,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40256024&format=geojson,,,,,reviewed,0,11,ci,40256024,",ci40256024,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",37.0,0.0484,0.18,80.0,ml,earthquake,"M 0.8 - 8km N of Cabazon, CA"
0.8,"55 km SSW of Rachel, Nevada",1652250108983,1652323087143,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00838745,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00838745&format=geojson,,,,,reviewed,0,10,nn,00838745,",nn00838745,",",nn,",",origin,phase-data,",10.0,0.014,0.1583,204.59,ml,earthquake,"M 0.8 - 55 km SSW of Rachel, Nevada"
-0.78,Western Montana,1652249945120,1652810359810,,https://earthquake.usgs.gov/earthquakes/eventpage/mb80546179,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80546179&format=geojson,,,,,reviewed,0,0,mb,80546179,",mb80546179,",",mb,",",origin,phase-data,",4.0,0.195,0.04,167.0,md,earthquake,M -0.8 - Western Montana
